pf,928,CRT,FALSE,'occupies-temporal-region',r2,t2,,,<--,33, BFOCE-ett-03, mtt,872,874,,,,,,
pf,927,CRT,FALSE,concretizes,r1,t1,t1,,<--,285, BFO-rog-1, mtt,419,889,,,,,,
pf,926,CRT,FALSE,'occupies-temporal-region',r1,t1,,,<--,33, BFOCE-ett-03, mtt,889,891,,,,,,
pf,925,CRT,FALSE,'inheres-in',r2,r2,,,<--,647, BFO-tht-1, mtt,324,,,,,,,
pf,924,CRT,FALSE,'specifically-depended-on-by',r2,r2,,,<--,621, BFO-yct-1, mtt,324,,,,,,,
pf,923,CRT,FALSE,'inheres-in',r1,r1,,,<--,647, BFO-tht-1, mtt,332,,,,,,,
pf,922,CRT,FALSE,'specifically-depended-on-by',r1,r1,,,<--,621, BFO-yct-1, mtt,332,,,,,,,
pf,921,CRT,FALSE,'is-carrier-of',sk11,r1,sk11,,<--,276, BFO-mvp-1, mtt,343,,,,,,,
pf,920,CRT,FALSE,'is-carrier-of',sk11,r2,sk11,,<--,276, BFO-mvp-1, mtt,357,,,,,,,
pf,919,CRT,FALSE,'inheres-in',a,a,,,<--,647, BFO-tht-1, mtt,375,,,,,,,
pf,918,CRT,FALSE,'specifically-depended-on-by',a,a,,,<--,621, BFO-yct-1, mtt,375,,,,,,,
pf,917,CRT,FALSE,'member-part-of',a,a,t,,<--,344, BFO-evk-1, mtt,376,,,,,,,
pf,916,CRT,FALSE,'has-proper-continuant-part',a,a,t,,<--,191, BFO-hpm-1, mtt,376,,,,,,,
pf,915,CRT,FALSE,'occupies-temporal-region',sk1,sk21,,,<--,512, BFO-wzd-1, mtt,382,106,,,,,,
pf,914,CRT,FALSE,'instance-of','process-boundary',t1,t1,,<--,260, BFO-lqn-1, mtt,387,,,,,,,
pf,913,CRT,FALSE,'exists-at','process-boundary',t1,,,<--,257, BFO-oap-1, mtt,387,,,,,,,
pf,912,CRT,FALSE,'exists-at',t1,'process-boundary',,,<--,256, BFO-oap-1, mtt,387,,,,,,,
pf,911,CRT,FALSE,'exists-throughout','process-boundary',t1,,,<--,26, BFOCE-ett-01, mtt,387,,,,,,,
pf,910,CRT,FALSE,'instance-of','zero-dimensional-temporal-region',t1,t1,,<--,260, BFO-lqn-1, mtt,396,,,,,,,
pf,909,CRT,FALSE,'exists-at','zero-dimensional-temporal-region',t1,,,<--,257, BFO-oap-1, mtt,396,,,,,,,
pf,908,CRT,FALSE,'exists-at',t1,'zero-dimensional-temporal-region',,,<--,256, BFO-oap-1, mtt,396,,,,,,,
pf,907,CRT,FALSE,'exists-throughout','zero-dimensional-temporal-region',t1,,,<--,26, BFOCE-ett-01, mtt,396,,,,,,,
pf,906,CRT,FALSE,'instance-of',r2,'object-aggregate',t2,,<--,801, BFO-fda-1, mtt,403,,,,,,,
pf,905,CRT,FALSE,'instance-of',r2,object,t2,,<--,790, BFO-vbm-1, mtt,403,,,,,,,
pf,904,CRT,FALSE,'has-material-basis',t1,r2,t2,,<--,632, BFO-cfs-1, mtt,403,,,,,,,
pf,903,CRT,FALSE,'member-part-of',r2,r2,t2,,<--,344, BFO-evk-1, mtt,405,,,,,,,
pf,902,CRT,FALSE,'has-proper-continuant-part',r2,r2,t2,,<--,191, BFO-hpm-1, mtt,405,,,,,,,
pf,901,CRT,FALSE,'instance-of',r1,'object-aggregate',t1,,<--,801, BFO-fda-1, mtt,415,,,,,,,
pf,900,CRT,FALSE,'instance-of',r1,object,t1,,<--,790, BFO-vbm-1, mtt,415,,,,,,,
pf,899,CRT,FALSE,'has-material-basis',t1,r1,t1,,<--,632, BFO-cfs-1, mtt,415,,,,,,,
pf,898,CRT,FALSE,'member-part-of',r1,r1,t1,,<--,344, BFO-evk-1, mtt,417,,,,,,,
pf,897,CRT,FALSE,'has-proper-continuant-part',r1,r1,t1,,<--,191, BFO-hpm-1, mtt,417,,,,,,,
pf,896,CRT,FALSE,'generically-depends-on',r1,t1,t1,,<--,287, BFO-ekp-1, mtt,418,,,,,,,
pf,895,CRT,FALSE,concretizes,t1,r1,t1,,<--,284, BFO-rog-1, mtt,418,,,,,,,
pf,894,CRT,FALSE,'instance-of',r1,'realizable-entity',t1,,<--,825, BFO-qix-1, mtt,419,,,,,,,
pf,893,CRT,FALSE,'instance-of',r1,quality,t1,,<--,810, BFO-nbm-1, mtt,419,,,,,,,
pf,892,CRT,FALSE,'instance-of',r1,'spatiotemporal-region',t1,,<--,799, BFO-les-1, mtt,420,,,,,,,
pf,891,CRT,FALSE,'instance-of',r1,'process-boundary',t1,,<--,795, BFO-xot-1, mtt,420,,,,,,,
pf,890,CRT,FALSE,'instance-of',r1,'temporal-region',t1,,<--,793, BFO-ejl-1, mtt,420,,,,,,,
pf,889,CRT,FALSE,'instance-of',r1,process,t1,,<--,788, BFO-lso-1, mtt,420,,,,,,,
pf,888,CRT,FALSE,'instance-of',r1,change,t1,,<--,42, BFOCE-cha-01, mtt,420,,,,,,,
pf,887,CRT,FALSE,'instance-of','spatiotemporal-region',t1,t1,,<--,260, BFO-lqn-1, mtt,450,,,,,,,
pf,886,CRT,FALSE,'exists-at','spatiotemporal-region',t1,,,<--,257, BFO-oap-1, mtt,450,,,,,,,
pf,885,CRT,FALSE,'exists-at',t1,'spatiotemporal-region',,,<--,256, BFO-oap-1, mtt,450,,,,,,,
pf,884,CRT,FALSE,'exists-throughout','spatiotemporal-region',t1,,,<--,26, BFOCE-ett-01, mtt,450,,,,,,,
pf,883,CRT,FALSE,'generically-depends-on',r2,t1,t2,,<--,287, BFO-ekp-1, mtt,459,,,,,,,
pf,882,CRT,FALSE,concretizes,t1,r2,t2,,<--,284, BFO-rog-1, mtt,459,,,,,,,
pf,881,CRT,FALSE,'instance-of',r2,'realizable-entity',t2,,<--,825, BFO-qix-1, mtt,460,,,,,,,
pf,880,CRT,FALSE,'instance-of',r2,quality,t2,,<--,810, BFO-nbm-1, mtt,460,,,,,,,
pf,879,CRT,FALSE,'instance-of','immaterial-entity',t1,t1,,<--,260, BFO-lqn-1, mtt,461,,,,,,,
pf,878,CRT,FALSE,'exists-at','immaterial-entity',t1,,,<--,257, BFO-oap-1, mtt,461,,,,,,,
pf,877,CRT,FALSE,'exists-at',t1,'immaterial-entity',,,<--,256, BFO-oap-1, mtt,461,,,,,,,
pf,876,CRT,FALSE,'exists-throughout','immaterial-entity',t1,,,<--,26, BFOCE-ett-01, mtt,461,,,,,,,
pf,875,CRT,FALSE,'instance-of',r2,'spatiotemporal-region',t2,,<--,799, BFO-les-1, mtt,462,,,,,,,
pf,874,CRT,FALSE,'instance-of',r2,'process-boundary',t2,,<--,795, BFO-xot-1, mtt,462,,,,,,,
pf,873,CRT,FALSE,'instance-of',r2,'temporal-region',t2,,<--,793, BFO-ejl-1, mtt,462,,,,,,,
pf,872,CRT,FALSE,'instance-of',r2,process,t2,,<--,788, BFO-lso-1, mtt,462,,,,,,,
pf,871,CRT,FALSE,'instance-of',r2,change,t2,,<--,42, BFOCE-cha-01, mtt,462,,,,,,,
pf,870,CRT,FALSE,'instance-of','three-dimensional-spatial-region',t1,t1,,<--,260, BFO-lqn-1, mtt,473,,,,,,,
pf,869,CRT,FALSE,'exists-at','three-dimensional-spatial-region',t1,,,<--,257, BFO-oap-1, mtt,473,,,,,,,
pf,868,CRT,FALSE,'exists-at',t1,'three-dimensional-spatial-region',,,<--,256, BFO-oap-1, mtt,473,,,,,,,
pf,867,CRT,FALSE,'exists-throughout','three-dimensional-spatial-region',t1,,,<--,26, BFOCE-ett-01, mtt,473,,,,,,,
pf,866,CRT,FALSE,'instance-of',t1,'temporal-interval',t1,,<--,822, BFO-fye-1, mtt,494,,,,,,,
pf,865,CRT,FALSE,'temporal-part-of',t,t1,,,<--,698, BFO-mei-2, mtt,494,24,,,,,,
pf,864,CRT,FALSE,'instance-of',t2,'temporal-interval',t2,,<--,822, BFO-fye-1, mtt,495,,,,,,,
pf,863,CRT,FALSE,'temporal-part-of',t,t2,,,<--,698, BFO-mei-2, mtt,495,24,,,,,,
pf,862,CRT,FALSE,'instance-of','temporal-instant',t1,t1,,<--,260, BFO-lqn-1, mtt,496,,,,,,,
pf,861,CRT,FALSE,'exists-at','temporal-instant',t1,,,<--,257, BFO-oap-1, mtt,496,,,,,,,
pf,860,CRT,FALSE,'exists-at',t1,'temporal-instant',,,<--,256, BFO-oap-1, mtt,496,,,,,,,
pf,859,CRT,FALSE,'exists-throughout','temporal-instant',t1,,,<--,26, BFOCE-ett-01, mtt,496,,,,,,,
pf,858,CRT,FALSE,'instance-of','change-sequence',t1,t1,,<--,260, BFO-lqn-1, mtt,497,,,,,,,
pf,857,CRT,FALSE,'exists-at','change-sequence',t1,,,<--,257, BFO-oap-1, mtt,497,,,,,,,
pf,856,CRT,FALSE,'exists-at',t1,'change-sequence',,,<--,256, BFO-oap-1, mtt,497,,,,,,,
pf,855,CRT,FALSE,'exists-throughout','change-sequence',t1,,,<--,26, BFOCE-ett-01, mtt,497,,,,,,,
pf,854,CRT,FALSE,'instance-of',process,t1,t1,,<--,260, BFO-lqn-1, mtt,508,,,,,,,
pf,853,CRT,FALSE,'exists-at',process,t1,,,<--,257, BFO-oap-1, mtt,508,,,,,,,
pf,852,CRT,FALSE,'exists-at',t1,process,,,<--,256, BFO-oap-1, mtt,508,,,,,,,
pf,851,CRT,FALSE,'exists-throughout',process,t1,,,<--,26, BFOCE-ett-01, mtt,508,,,,,,,
pf,850,CRT,FALSE,'generically-depends-on',a,t1,t,,<--,287, BFO-ekp-1, mtt,509,,,,,,,
pf,849,CRT,FALSE,concretizes,t1,a,t,,<--,284, BFO-rog-1, mtt,509,,,,,,,
pf,848,CRT,FALSE,'instance-of',a,'realizable-entity',t,,<--,825, BFO-qix-1, mtt,510,,,,,,,
pf,847,CRT,FALSE,'instance-of',a,quality,t,,<--,810, BFO-nbm-1, mtt,510,,,,,,,
pf,846,CRT,FALSE,'is-carrier-of',sk1,a,sk1,,<--,276, BFO-mvp-1, mtt,511,,,,,,,
pf,845,CRT,FALSE,'preceded-by',c1,c1,,,<--,408, BFO-tib-1, mtt,512,,,,,,,
pf,844,CRT,FALSE,'instance-of',occurrent,t1,t1,,<--,260, BFO-lqn-1, mtt,513,,,,,,,
pf,843,CRT,FALSE,'exists-at',occurrent,t1,,,<--,257, BFO-oap-1, mtt,513,,,,,,,
pf,842,CRT,FALSE,'exists-at',t1,occurrent,,,<--,256, BFO-oap-1, mtt,513,,,,,,,
pf,841,CRT,FALSE,'exists-throughout',occurrent,t1,,,<--,26, BFOCE-ett-01, mtt,513,,,,,,,
pf,840,CRT,FALSE,'instance-of',change,t1,t1,,<--,260, BFO-lqn-1, mtt,514,,,,,,,
pf,839,CRT,FALSE,'exists-at',change,t1,,,<--,257, BFO-oap-1, mtt,514,,,,,,,
pf,838,CRT,FALSE,'exists-at',t1,change,,,<--,256, BFO-oap-1, mtt,514,,,,,,,
pf,837,CRT,FALSE,'exists-throughout',change,t1,,,<--,26, BFOCE-ett-01, mtt,514,,,,,,,
pf,836,CRT,FALSE,'instance-of',c1,'specifically-dependent-continuant',t,,<--,814, BFO-dhv-1, mtt,515,,,,,,,
pf,835,CRT,FALSE,'instance-of',c1,'generically-dependent-continuant',t,,<--,813, BFO-zyw-1, mtt,515,,,,,,,
pf,834,CRT,FALSE,'instance-of',c1,'independent-continuant',t,,<--,803, BFO-wyq-1, mtt,515,,,,,,,
pf,833,CRT,FALSE,'proper-continuant-part-of',c1,t1,t,,<--,217, BFO-kte-1, mtt,515,,,,,,,
pf,832,CRT,FALSE,'proper-continuant-part-of',t1,c1,t,,<--,216, BFO-kte-1, mtt,515,,,,,,,
pf,831,CRT,FALSE,'continuant-part-of',c1,t1,t,,<--,212, BFO-bdd-1, mtt,515,,,,,,,
pf,830,CRT,FALSE,'continuant-part-of',t1,c1,t,,<--,211, BFO-bdd-1, mtt,515,,,,,,,
pf,829,CRT,FALSE,'replaces-type',c1,t1,t1,t,<--,139, BFOCE-trp-02, mtt,515,,,,,,,
pf,828,CRT,FALSE,'loses-type',c1,t1,t,,<--,124, BFOCE-gen-02, mtt,515,,,,,,,
pf,827,CRT,FALSE,'gains-type',c1,t1,t,,<--,109, BFOCE-spe-02, mtt,515,,,,,,,
pf,826,CRT,FALSE,'happens-to',t1,c1,t,,<--,46, BFOCE-cha-02, mtt,515,,,,,,,
pf,825,CRT,FALSE,'instance-of',t,'specifically-dependent-continuant',t,,<--,814, BFO-dhv-1, mtt,516,,,,,,,
pf,824,CRT,FALSE,'instance-of',t,'generically-dependent-continuant',t,,<--,813, BFO-zyw-1, mtt,516,,,,,,,
pf,823,CRT,FALSE,'instance-of',t,'independent-continuant',t,,<--,803, BFO-wyq-1, mtt,516,,,,,,,
pf,822,CRT,FALSE,'proper-continuant-part-of',t,t1,t,,<--,217, BFO-kte-1, mtt,516,,,,,,,
pf,821,CRT,FALSE,'proper-continuant-part-of',t1,t,t,,<--,216, BFO-kte-1, mtt,516,,,,,,,
pf,820,CRT,FALSE,'continuant-part-of',t,t1,t,,<--,212, BFO-bdd-1, mtt,516,,,,,,,
pf,819,CRT,FALSE,'continuant-part-of',t1,t,t,,<--,211, BFO-bdd-1, mtt,516,,,,,,,
pf,818,CRT,FALSE,'replaces-type',t,t1,t1,t,<--,139, BFOCE-trp-02, mtt,516,,,,,,,
pf,817,CRT,FALSE,'loses-type',t,t1,t,,<--,124, BFOCE-gen-02, mtt,516,,,,,,,
pf,816,CRT,FALSE,'gains-type',t,t1,t,,<--,109, BFOCE-spe-02, mtt,516,,,,,,,
pf,815,CRT,FALSE,'happens-to',t1,t,t,,<--,46, BFOCE-cha-02, mtt,516,,,,,,,
pf,814,CRT,FALSE,'instance-of',continuant,t1,t1,,<--,260, BFO-lqn-1, mtt,517,,,,,,,
pf,813,CRT,FALSE,'exists-at',continuant,t1,,,<--,257, BFO-oap-1, mtt,517,,,,,,,
pf,812,CRT,FALSE,'exists-at',t1,continuant,,,<--,256, BFO-oap-1, mtt,517,,,,,,,
pf,811,CRT,FALSE,'exists-throughout',continuant,t1,,,<--,26, BFOCE-ett-01, mtt,517,,,,,,,
pf,810,CRT,FALSE,'instance-of',sk1,'one-dimensional-temporal-region',t,,<--,818, BFO-fpd-1, mtt,518,,,,,,,
pf,809,CRT,FALSE,'instance-of','one-dimensional-temporal-region',t1,t1,,<--,260, BFO-lqn-1, mtt,524,,,,,,,
pf,808,CRT,FALSE,'exists-at','one-dimensional-temporal-region',t1,,,<--,257, BFO-oap-1, mtt,524,,,,,,,
pf,807,CRT,FALSE,'exists-at',t1,'one-dimensional-temporal-region',,,<--,256, BFO-oap-1, mtt,524,,,,,,,
pf,806,CRT,FALSE,'exists-throughout','one-dimensional-temporal-region',t1,,,<--,26, BFOCE-ett-01, mtt,524,,,,,,,
pf,805,CRT,FALSE,'instance-of','change-profile',t1,t1,,<--,260, BFO-lqn-1, mtt,525,,,,,,,
pf,804,CRT,FALSE,'exists-at','change-profile',t1,,,<--,257, BFO-oap-1, mtt,525,,,,,,,
pf,803,CRT,FALSE,'exists-at',t1,'change-profile',,,<--,256, BFO-oap-1, mtt,525,,,,,,,
pf,802,CRT,FALSE,'exists-throughout','change-profile',t1,,,<--,26, BFOCE-ett-01, mtt,525,,,,,,,
pf,801,CRT,FALSE,precedes,t2,t1,,,<--,411, BFO-qqv-1, mtt,526,31,32,,,,,
pf,800,CRT,FALSE,'preceded-by',t,t,,,<--,408, BFO-tib-1, mtt,526,,,,,,,
pf,799,CRT,FALSE,'instance-of',t2,'specifically-dependent-continuant',t2,,<--,814, BFO-dhv-1, mtt,527,,,,,,,
pf,798,CRT,FALSE,'instance-of',t2,'generically-dependent-continuant',t2,,<--,813, BFO-zyw-1, mtt,527,,,,,,,
pf,797,CRT,FALSE,'instance-of',t2,'independent-continuant',t2,,<--,803, BFO-wyq-1, mtt,527,,,,,,,
pf,796,CRT,FALSE,'proper-continuant-part-of',t2,t1,t2,,<--,217, BFO-kte-1, mtt,527,,,,,,,
pf,795,CRT,FALSE,'proper-continuant-part-of',t1,t2,t2,,<--,216, BFO-kte-1, mtt,527,,,,,,,
pf,794,CRT,FALSE,'continuant-part-of',t2,t1,t2,,<--,212, BFO-bdd-1, mtt,527,,,,,,,
pf,793,CRT,FALSE,'continuant-part-of',t1,t2,t2,,<--,211, BFO-bdd-1, mtt,527,,,,,,,
pf,792,CRT,FALSE,'replaces-type',t2,t1,t1,t2,<--,139, BFOCE-trp-02, mtt,527,,,,,,,
pf,791,CRT,FALSE,'loses-type',t2,t1,t2,,<--,124, BFOCE-gen-02, mtt,527,,,,,,,
pf,790,CRT,FALSE,'gains-type',t2,t1,t2,,<--,109, BFOCE-spe-02, mtt,527,,,,,,,
pf,789,CRT,FALSE,'happens-to',t1,t2,t2,,<--,46, BFOCE-cha-02, mtt,527,,,,,,,
pf,788,CRT,FALSE,'preceded-by',t2,t2,,,<--,408, BFO-tib-1, mtt,528,,,,,,,
pf,787,CRT,FALSE,'instance-of',t1,t2,t1,,<--,259, BFO-lqn-1, mtt,529,,,,,,,
pf,786,CRT,FALSE,'replaces-type',t1,t2,t1,t1,<--,138, BFOCE-trp-02, mtt,529,,,,,,,
pf,785,CRT,FALSE,'replaces-type',t1,t1,t2,t1,<--,137, BFOCE-trp-02, mtt,529,,,,,,,
pf,784,CRT,FALSE,'loses-type',t1,t2,t1,,<--,123, BFOCE-gen-02, mtt,529,,,,,,,
pf,783,CRT,FALSE,'gains-type',t1,t2,t1,,<--,108, BFOCE-spe-02, mtt,529,,,,,,,
pf,782,CRT,FALSE,'member-part-of',sk9,r2,t2,,<--,344, BFO-evk-1, mtt,533,,,,,,,
pf,781,CRT,FALSE,'has-proper-continuant-part',r2,sk9,t2,,<--,191, BFO-hpm-1, mtt,533,,,,,,,
pf,780,CRT,FALSE,'instance-of',t1,r2,t1,,<--,259, BFO-lqn-1, mtt,535,,,,,,,
pf,779,CRT,FALSE,'replaces-type',t1,r2,t1,t1,<--,138, BFOCE-trp-02, mtt,535,,,,,,,
pf,778,CRT,FALSE,'replaces-type',t1,t1,r2,t1,<--,137, BFOCE-trp-02, mtt,535,,,,,,,
pf,777,CRT,FALSE,'loses-type',t1,r2,t1,,<--,123, BFOCE-gen-02, mtt,535,,,,,,,
pf,776,CRT,FALSE,'gains-type',t1,r2,t1,,<--,108, BFOCE-spe-02, mtt,535,,,,,,,
pf,775,CRT,FALSE,'instance-of',a,'spatiotemporal-region',t2,,<--,799, BFO-les-1, mtt,536,,,,,,,
pf,774,CRT,FALSE,'instance-of',a,'process-boundary',t2,,<--,795, BFO-xot-1, mtt,536,,,,,,,
pf,773,CRT,FALSE,'instance-of',a,'temporal-region',t2,,<--,793, BFO-ejl-1, mtt,536,,,,,,,
pf,772,CRT,FALSE,'instance-of',a,process,t2,,<--,788, BFO-lso-1, mtt,536,,,,,,,
pf,771,CRT,FALSE,'instance-of',a,change,t2,,<--,42, BFOCE-cha-01, mtt,536,,,,,,,
pf,770,CRT,FALSE,'member-part-of',a,a,t2,,<--,344, BFO-evk-1, mtt,537,,,,,,,
pf,769,CRT,FALSE,'has-proper-continuant-part',a,a,t2,,<--,191, BFO-hpm-1, mtt,537,,,,,,,
pf,768,CRT,FALSE,'instance-of',t1,'specifically-dependent-continuant',t1,,<--,814, BFO-dhv-1, mtt,538,,,,,,,
pf,767,CRT,FALSE,'instance-of',t1,'generically-dependent-continuant',t1,,<--,813, BFO-zyw-1, mtt,538,,,,,,,
pf,766,CRT,FALSE,'instance-of',t1,'independent-continuant',t1,,<--,803, BFO-wyq-1, mtt,538,,,,,,,
pf,765,CRT,FALSE,'proper-continuant-part-of',t1,t1,t1,,<--,216, BFO-kte-1, mtt,538,,,,,,,
pf,764,CRT,FALSE,'continuant-part-of',t1,t1,t1,,<--,211, BFO-bdd-1, mtt,538,,,,,,,
pf,763,CRT,FALSE,'happens-to',t1,t1,t1,,<--,46, BFOCE-cha-02, mtt,538,,,,,,,
pf,762,CRT,FALSE,'preceded-by',t1,t1,,,<--,408, BFO-tib-1, mtt,539,,,,,,,
pf,761,CRT,FALSE,'loses-type',t1,t1,t1,,<--,123, BFOCE-gen-02, mtt,540,,,,,,,
pf,760,CRT,FALSE,'gains-type',t1,t1,t1,,<--,108, BFOCE-spe-02, mtt,540,,,,,,,
pf,759,CRT,FALSE,'instance-of','temporal-region',t1,t1,,<--,260, BFO-lqn-1, mtt,541,,,,,,,
pf,758,CRT,FALSE,'exists-at','temporal-region',t1,,,<--,257, BFO-oap-1, mtt,541,,,,,,,
pf,757,CRT,FALSE,'exists-at',t1,'temporal-region',,,<--,256, BFO-oap-1, mtt,541,,,,,,,
pf,756,CRT,FALSE,'exists-throughout','temporal-region',t1,,,<--,26, BFOCE-ett-01, mtt,541,,,,,,,
pf,755,CRT,FALSE,'member-part-of',sk2,r1,t1,,<--,344, BFO-evk-1, mtt,548,,,,,,,
pf,754,CRT,FALSE,'has-proper-continuant-part',r1,sk2,t1,,<--,191, BFO-hpm-1, mtt,548,,,,,,,
pf,753,CRT,FALSE,'instance-of',t1,r1,t1,,<--,259, BFO-lqn-1, mtt,550,,,,,,,
pf,752,CRT,FALSE,'replaces-type',t1,r1,t1,t1,<--,138, BFOCE-trp-02, mtt,550,,,,,,,
pf,751,CRT,FALSE,'replaces-type',t1,t1,r1,t1,<--,137, BFOCE-trp-02, mtt,550,,,,,,,
pf,750,CRT,FALSE,'loses-type',t1,r1,t1,,<--,123, BFOCE-gen-02, mtt,550,,,,,,,
pf,749,CRT,FALSE,'gains-type',t1,r1,t1,,<--,108, BFOCE-spe-02, mtt,550,,,,,,,
pf,748,CRT,FALSE,'instance-of','spatial-region',t1,t1,,<--,260, BFO-lqn-1, mtt,551,,,,,,,
pf,747,CRT,FALSE,'exists-at','spatial-region',t1,,,<--,257, BFO-oap-1, mtt,551,,,,,,,
pf,746,CRT,FALSE,'exists-at',t1,'spatial-region',,,<--,256, BFO-oap-1, mtt,551,,,,,,,
pf,745,CRT,FALSE,'exists-throughout','spatial-region',t1,,,<--,26, BFOCE-ett-01, mtt,551,,,,,,,
pf,744,CRT,FALSE,'instance-of',a,'spatiotemporal-region',t1,,<--,799, BFO-les-1, mtt,552,,,,,,,
pf,743,CRT,FALSE,'instance-of',a,'process-boundary',t1,,<--,795, BFO-xot-1, mtt,552,,,,,,,
pf,742,CRT,FALSE,'instance-of',a,'temporal-region',t1,,<--,793, BFO-ejl-1, mtt,552,,,,,,,
pf,741,CRT,FALSE,'instance-of',a,process,t1,,<--,788, BFO-lso-1, mtt,552,,,,,,,
pf,740,CRT,FALSE,'instance-of',a,change,t1,,<--,42, BFOCE-cha-01, mtt,552,,,,,,,
pf,739,CRT,FALSE,'instance-of',t1,a,t1,,<--,259, BFO-lqn-1, mtt,553,,,,,,,
pf,738,CRT,FALSE,'replaces-type',t1,a,t1,t1,<--,138, BFOCE-trp-02, mtt,553,,,,,,,
pf,737,CRT,FALSE,'replaces-type',t1,t1,a,t1,<--,137, BFOCE-trp-02, mtt,553,,,,,,,
pf,736,CRT,FALSE,'loses-type',t1,a,t1,,<--,123, BFOCE-gen-02, mtt,553,,,,,,,
pf,735,CRT,FALSE,'gains-type',t1,a,t1,,<--,108, BFOCE-spe-02, mtt,553,,,,,,,
pf,734,CRT,FALSE,'instance-of','independent-continuant',t1,t1,,<--,260, BFO-lqn-1, mtt,554,,,,,,,
pf,733,CRT,FALSE,'exists-at','independent-continuant',t1,,,<--,257, BFO-oap-1, mtt,554,,,,,,,
pf,732,CRT,FALSE,'exists-at',t1,'independent-continuant',,,<--,256, BFO-oap-1, mtt,554,,,,,,,
pf,731,CRT,FALSE,'exists-throughout','independent-continuant',t1,,,<--,26, BFOCE-ett-01, mtt,554,,,,,,,
pf,730,CRT,FALSE,'member-part-of',a,a,t1,,<--,344, BFO-evk-1, mtt,555,,,,,,,
pf,729,CRT,FALSE,'has-proper-continuant-part',a,a,t1,,<--,191, BFO-hpm-1, mtt,555,,,,,,,
pf,728,CRT,FALSE,'generically-depends-on',a,t1,t1,,<--,287, BFO-ekp-1, mtt,556,,,,,,,
pf,727,CRT,FALSE,concretizes,t1,a,t1,,<--,284, BFO-rog-1, mtt,556,,,,,,,
pf,726,CRT,FALSE,'instance-of',a,'realizable-entity',t1,,<--,825, BFO-qix-1, mtt,557,,,,,,,
pf,725,CRT,FALSE,'instance-of',a,quality,t1,,<--,810, BFO-nbm-1, mtt,557,,,,,,,
pf,724,CRT,FALSE,'instance-of',r1,'fiat-point',t1,,<--,806, BFO-xlm-1, mtt,558,,,,,,,
pf,723,CRT,FALSE,'instance-of',r1,'fiat-line',t1,,<--,804, BFO-dhy-1, mtt,558,,,,,,,
pf,722,CRT,FALSE,'instance-of',r1,'fiat-surface',t1,,<--,203, BFO-ysp-1, mtt,558,290,,,,,,
pf,721,CRT,FALSE,'location-of',r1,sk9,t1,,<--,459, BFO-kaw-1, mtt,560,,,,,,,
pf,720,CRT,FALSE,'location-of',sk9,r1,t1,,<--,459, BFO-kaw-1, mtt,561,,,,,,,
pf,719,CRT,FALSE,'is-carrier-of',r1,sk9,t1,,<--,276, BFO-mvp-1, mtt,563,,,,,,,
pf,718,CRT,FALSE,'instance-of',t1,history,t1,,<--,787, BFO-zuj-1, mtt,569,,,,,,,
pf,717,CRT,FALSE,'participates-in',t1,t1,t1,,<--,449, BFO-ild-1, mtt,569,,,,,,,
pf,716,CRT,FALSE,'has-first-instant',t,sk27,,,<--,673, BFO-fwf-1, mtt,570,32,,,,,,
pf,715,CRT,FALSE,'has-first-instant',t1,sk27,,,<--,673, BFO-fwf-1, mtt,570,118,,,,,,
pf,714,CRT,FALSE,'has-last-instant',t1,sk27,,,<--,672, BFO-ogd-1, mtt,570,119,,,,,,
pf,713,CRT,FALSE,'generically-depends-on',a,t1,t2,,<--,287, BFO-ekp-1, mtt,571,,,,,,,
pf,712,CRT,FALSE,concretizes,t1,a,t2,,<--,284, BFO-rog-1, mtt,571,,,,,,,
pf,711,CRT,FALSE,'instance-of',a,'realizable-entity',t2,,<--,825, BFO-qix-1, mtt,572,,,,,,,
pf,710,CRT,FALSE,'instance-of',a,quality,t2,,<--,810, BFO-nbm-1, mtt,572,,,,,,,
pf,709,CRT,FALSE,'instance-of',r2,'fiat-point',t2,,<--,806, BFO-xlm-1, mtt,573,,,,,,,
pf,708,CRT,FALSE,'instance-of',r2,'fiat-line',t2,,<--,804, BFO-dhy-1, mtt,573,,,,,,,
pf,707,CRT,FALSE,'instance-of',r2,'fiat-surface',t2,,<--,203, BFO-ysp-1, mtt,573,273,,,,,,
pf,706,CRT,FALSE,'location-of',r2,sk27,t2,,<--,459, BFO-kaw-1, mtt,575,,,,,,,
pf,705,CRT,FALSE,'location-of',sk27,r2,t2,,<--,459, BFO-kaw-1, mtt,576,,,,,,,
pf,704,CRT,FALSE,'is-carrier-of',r2,sk27,t2,,<--,276, BFO-mvp-1, mtt,578,,,,,,,
pf,703,CRT,FALSE,'spatially-projects-onto',t2,t1,t2,,<--,536, BFO-blj-1, mtt,583,,,,,,,
pf,702,CRT,FALSE,'instance-of',t2,history,t2,,<--,787, BFO-zuj-1, mtt,584,,,,,,,
pf,701,CRT,FALSE,'participates-in',t1,t2,t2,,<--,449, BFO-ild-1, mtt,584,,,,,,,
pf,700,CRT,FALSE,'has-first-instant',t2,sk28,,,<--,673, BFO-fwf-1, mtt,585,115,,,,,,
pf,699,CRT,FALSE,'has-last-instant',t,sk28,,,<--,672, BFO-ogd-1, mtt,585,31,,,,,,
pf,698,CRT,FALSE,'has-last-instant',t2,sk28,,,<--,672, BFO-ogd-1, mtt,585,116,,,,,,
pf,697,CRT,FALSE,'instance-of',t1,c1,t1,,<--,259, BFO-lqn-1, mtt,586,,,,,,,
