pf,10110,"CRT","TRUE",'instance-of',sk42,occurrent,sk42,,<--,793, BFO-ejl-1, mpp, 1361
pf,10109,"CRT","TRUE",'temporal-part-of',sk42,sk42,,,<--,665, BFO-dbj-2, mpp, 1361
pf,10108,"CRT","TRUE",particular,sk42,,,,<--,256, BFO-oap-1, mpp, 1362
pf,10107,"CRT","TRUE",'occurrent-part-of',sk53,sk53,,,<--,369, BFO-cmy-2, mpp, 10103, 1594, 1594
pf,10106,"CRT","TRUE",'occurrent-part-of',sk53,sk18,,,<--,369, BFO-cmy-2, mpp, 10102, 238, 1594
pf,10105,"CRT","TRUE",'exists-at',sk53,sk53,,,<--,270, BFO-bee-1, mpp, 47, 1594, 1594
pf,10104,"CRT","TRUE",'instance-of',sk53,occurrent,sk53,,<--,793, BFO-ejl-1, mpp, 1594
pf,10103,"CRT","TRUE",'temporal-part-of',sk53,sk53,,,<--,665, BFO-dbj-2, mpp, 1594
pf,10102,"CRT","TRUE",'temporal-part-of',sk53,sk18,,,<--,29, BFOCE-ett-02, mpp, 236, 1595
pf,10101,"CRT","TRUE",particular,sk53,,,,<--,256, BFO-oap-1, mpp, 1595
pf,10100,"CRT","TRUE",'continuant-part-of',a,a,sk156,,<--,194, BFO-mqp-1, mpp, 10083, 1715
pf,10099,"CRT","TRUE",'continuant-part-of',a,a,sk154,,<--,194, BFO-mqp-1, mpp, 10090, 1715
pf,10098,"CRT","TRUE",overlaps,a,a,sk18,,<--,3, BFOCE-unmarked, mpp, 1715, 1715
pf,10097,"CRT","TRUE",'instance-of',a,continuant,sk18,,<--,211, BFO-bdd-1, mpp, 1715
pf,10096,"CRT","TRUE",'has-continuant-part',a,a,sk18,,<--,187, BFO-eld-1, mpp, 1715
pf,10095,"CRT","TRUE",'occurrent-part-of',sk154,sk18,,,<--,369, BFO-cmy-2, mpp, 10090, 238, 5078
pf,10094,"CRT","TRUE",'occurrent-part-of',sk154,sk154,,,<--,369, BFO-cmy-2, mpp, 10091, 5078, 5078
pf,10093,"CRT","TRUE",'exists-at',sk154,sk154,,,<--,270, BFO-bee-1, mpp, 47, 5078, 5078
pf,10092,"CRT","TRUE",'instance-of',sk154,occurrent,sk154,,<--,793, BFO-ejl-1, mpp, 5078
pf,10091,"CRT","TRUE",'temporal-part-of',sk154,sk154,,,<--,665, BFO-dbj-2, mpp, 5078
pf,10090,"CRT","TRUE",'temporal-part-of',sk154,sk18,,,<--,29, BFOCE-ett-02, mpp, 236, 5079
pf,10089,"CRT","TRUE",particular,sk154,,,,<--,256, BFO-oap-1, mpp, 5079
pf,10088,"CRT","TRUE",'occurrent-part-of',sk156,sk18,,,<--,369, BFO-cmy-2, mpp, 10083, 238, 5154
pf,10087,"CRT","TRUE",'occurrent-part-of',sk156,sk156,,,<--,369, BFO-cmy-2, mpp, 10084, 5154, 5154
pf,10086,"CRT","TRUE",'exists-at',sk156,sk156,,,<--,270, BFO-bee-1, mpp, 47, 5154, 5154
pf,10085,"CRT","TRUE",'instance-of',sk156,occurrent,sk156,,<--,793, BFO-ejl-1, mpp, 5154
pf,10084,"CRT","TRUE",'temporal-part-of',sk156,sk156,,,<--,665, BFO-dbj-2, mpp, 5154
pf,10083,"CRT","TRUE",'temporal-part-of',sk156,sk18,,,<--,29, BFOCE-ett-02, mpp, 236, 5155
pf,10082,"CRT","TRUE",particular,sk156,,,,<--,256, BFO-oap-1, mpp, 5155
pf,10081,"CRT","TRUE",'occurrent-part-of',sk174,sk174,,,<--,369, BFO-cmy-2, mpp, 10078, 5865, 5865
pf,10080,"CRT","TRUE",'exists-at',sk174,sk174,,,<--,270, BFO-bee-1, mpp, 47, 5865, 5865
pf,10079,"CRT","TRUE",'instance-of',sk174,occurrent,sk174,,<--,793, BFO-ejl-1, mpp, 5865
pf,10078,"CRT","TRUE",'temporal-part-of',sk174,sk174,,,<--,665, BFO-dbj-2, mpp, 5865
pf,10077,"CRT","TRUE",'continuant-part-of',a,a,sk174,,<--,189, BFO-mcd-1, mpp, 6312
pf,10076,"CRT","TRUE",'occurrent-part-of',sk191,sk191,,,<--,369, BFO-cmy-2, mpp, 10073, 7321, 7321
pf,10075,"CRT","TRUE",'exists-at',sk191,sk191,,,<--,270, BFO-bee-1, mpp, 47, 7321, 7321
pf,10074,"CRT","TRUE",'instance-of',sk191,occurrent,sk191,,<--,793, BFO-ejl-1, mpp, 7321
pf,10073,"CRT","TRUE",'temporal-part-of',sk191,sk191,,,<--,665, BFO-dbj-2, mpp, 7321
pf,10072,"CRT","TRUE",'continuant-part-of',a,a,sk191,,<--,189, BFO-mcd-1, mpp, 7834
pf,7835,"CRT","TRUE",overlaps,a,a,sk191,,<--,374, BFO-ptm-1, ffaa, 7827, 7768
pf,7834,"CRT","TRUE",'instance-of',a,'independent-continuant',sk191,,<--,374, BFO-ptm-1, ffaa, 7833, 6312, 7771, 7769
pf,7833,"CRT","TRUE",'exists-at',a,sk191,,,<--,374, BFO-ptm-1, ffaa, 7832, 83, 7824, 7321, 35
pf,7832,"CRT","TRUE",'instance-of',a,continuant,sk191,,<--,374, BFO-ptm-1, ffaa, 7824, 7768
nf,7831,"OR-11","TRUE",'has-continuant-part',a,a,sk191,,<--,187, BFO-eld-1, mpp, 7827
nf,7830,"OR-11","TRUE",overlaps,a,a,sk191,,<--,3, BFOCE-unmarked, mpp, 7827
nf,7829,"OR-11","FALSE",'instance-of',a,occurrent,sk191,,<--,798, BFO-wrf-1, mpt, 7822
nf,7828,"OR-11","FALSE",'proper-continuant-part-of',a,a,sk191,,<--,197, BFO-sls-1, mpt, 7827
nf,7827,"OR-11","TRUE",'continuant-part-of',a,a,sk191,,<--,189, BFO-mcd-1, mpp, 7824
nf,7826,"OR-11","FALSE",'instance-of',a,'generically-dependent-continuant',sk191,,<--,859, BFO-cig-1, mpt, 7824
nf,7825,"OR-11","FALSE",'instance-of',a,'specifically-dependent-continuant',sk191,,<--,857, BFO-cig-1, mpt, 7824
