pf,385,CRT,FALSE,precedes,sk20,sk20,,,<--,418, BFO-aou-1, mpt,249,249,,,
pf,384,CRT,FALSE,'instance-of',sk20,continuant,sk20,,<--,798, BFO-wrf-1, mpt,250,,,,
pf,383,CRT,FALSE,'instance-of',sk20,process,t,,<--,862, BFO-mem-1, mpt,251,,,,
pf,382,CRT,FALSE,'instance-of',sk20,'spatiotemporal-region',t,,<--,864, BFO-mem-1, mpt,251,,,,
pf,381,CRT,FALSE,'instance-of',sk20,'process-boundary',t,,<--,865, BFO-mem-1, mpt,251,,,,
pf,380,CRT,FALSE,universal,sk23,,,,<--,786, BFO-qkp-1, mpt,254,,,,
pf,379,CRT,FALSE,precedes,sk22,sk22,,,<--,418, BFO-aou-1, mpt,256,256,,,
pf,378,CRT,FALSE,precedes,sk23,sk23,,,<--,418, BFO-aou-1, mpt,258,258,,,
pf,377,CRT,FALSE,'instance-of',sk23,continuant,sk23,,<--,798, BFO-wrf-1, mpt,259,,,,
pf,376,CRT,FALSE,'proper-occurrent-part-of',sk18,sk18,,,<--,353, BFO-okr-1, mpt,263,,,,
pf,375,CRT,FALSE,'proper-temporal-part-of',sk18,sk18,,,<--,675, BFO-aeu-1, mpt,263,,,,
pf,374,CRT,FALSE,'proper-occurrent-part-of',sk1,sk1,,,<--,353, BFO-okr-1, mpt,267,,,,
pf,373,CRT,FALSE,'proper-temporal-part-of',sk1,sk1,,,<--,675, BFO-aeu-1, mpt,267,,,,
pf,372,CRT,FALSE,'proper-occurrent-part-of',sk14,sk14,,,<--,353, BFO-okr-1, mpt,270,,,,
pf,371,CRT,FALSE,'proper-temporal-part-of',sk14,sk14,,,<--,675, BFO-aeu-1, mpt,270,,,,
pf,370,CRT,FALSE,'instance-of',r2,occurrent,sk14,,<--,798, BFO-wrf-1, mpt,273,,,,
pf,369,CRT,FALSE,'generically-depends-on',r2,sk14,sk14,,<--,327, BFO-ilw-1, mpt,274,,,,
pf,368,CRT,FALSE,'instance-of',r2,'specifically-dependent-continuant',sk14,,<--,857, BFO-cig-1, mpt,274,,,,
pf,367,CRT,FALSE,'instance-of',r2,'generically-dependent-continuant',sk14,,<--,859, BFO-cig-1, mpt,274,,,,
pf,366,CRT,FALSE,precedes,sk13,sk13,,,<--,418, BFO-aou-1, mpt,276,276,,,
pf,365,CRT,FALSE,'generically-depends-on',sk12,sk12,sk12,,<--,327, BFO-ilw-1, mpt,278,,,,
pf,364,CRT,FALSE,'instance-of',sk12,'specifically-dependent-continuant',t2,,<--,857, BFO-cig-1, mpt,278,,,,
pf,363,CRT,FALSE,'instance-of',sk12,'generically-dependent-continuant',t2,,<--,859, BFO-cig-1, mpt,278,,,,
pf,362,CRT,FALSE,'proper-occurrent-part-of',sk11,sk11,,,<--,353, BFO-okr-1, mpt,283,,,,
pf,361,CRT,FALSE,'proper-temporal-part-of',sk11,sk11,,,<--,675, BFO-aeu-1, mpt,283,,,,
pf,360,CRT,FALSE,'proper-occurrent-part-of',sk7,sk7,,,<--,353, BFO-okr-1, mpt,287,,,,
pf,359,CRT,FALSE,'proper-temporal-part-of',sk7,sk7,,,<--,675, BFO-aeu-1, mpt,287,,,,
pf,358,CRT,FALSE,'proper-occurrent-part-of',sk5,sk5,,,<--,353, BFO-okr-1, mpt,291,,,,
pf,357,CRT,FALSE,'proper-temporal-part-of',sk5,sk5,,,<--,675, BFO-aeu-1, mpt,291,,,,
pf,356,CRT,FALSE,'proper-occurrent-part-of',sk6,sk6,,,<--,353, BFO-okr-1, mpt,294,,,,
pf,355,CRT,FALSE,'proper-temporal-part-of',sk6,sk6,,,<--,675, BFO-aeu-1, mpt,294,,,,
pf,354,CRT,FALSE,'instance-of',r1,occurrent,sk6,,<--,798, BFO-wrf-1, mpt,297,,,,
pf,353,CRT,FALSE,'generically-depends-on',r1,sk14,sk14,,<--,327, BFO-ilw-1, mpt,298,,,,
pf,352,CRT,FALSE,'instance-of',r1,'specifically-dependent-continuant',sk6,,<--,857, BFO-cig-1, mpt,298,,,,
pf,351,CRT,FALSE,'instance-of',r1,'generically-dependent-continuant',sk6,,<--,859, BFO-cig-1, mpt,298,,,,
pf,350,CRT,FALSE,'generically-depends-on',sk4,sk12,sk12,,<--,327, BFO-ilw-1, mpt,299,,,,
pf,349,CRT,FALSE,'instance-of',sk4,'specifically-dependent-continuant',t1,,<--,857, BFO-cig-1, mpt,299,,,,
pf,348,CRT,FALSE,'instance-of',sk4,'generically-dependent-continuant',t1,,<--,859, BFO-cig-1, mpt,299,,,,
pf,347,CRT,FALSE,'proper-continuant-part-of',sk4,sk4,t1,,<--,197, BFO-sls-1, mpt,303,,,,
pf,346,CRT,FALSE,'instance-of',sk4,'material-entity',t1,,<--,325, BFO-udu-1, mpt,185,303,,,
pf,345,CRT,FALSE,'specifically-depends-on',sk4,sk4,,,<--,627, BFO-nfe-1, mpt,303,303,,,
pf,344,CRT,FALSE,'proper-continuant-part-of',r1,r1,sk6,,<--,197, BFO-sls-1, mpt,304,,,,
pf,343,CRT,FALSE,'instance-of',r1,'material-entity',sk6,,<--,325, BFO-udu-1, mpt,188,304,,,
pf,342,CRT,FALSE,'specifically-depends-on',r1,r1,,,<--,627, BFO-nfe-1, mpt,304,304,,,
pf,341,CRT,FALSE,'proper-continuant-part-of',sk12,sk12,t2,,<--,197, BFO-sls-1, mpt,305,,,,
pf,340,CRT,FALSE,'instance-of',sk12,'material-entity',t2,,<--,325, BFO-udu-1, mpt,210,305,,,
pf,339,CRT,FALSE,'specifically-depends-on',sk12,sk12,,,<--,627, BFO-nfe-1, mpt,305,305,,,
pf,338,CRT,FALSE,'proper-occurrent-part-of',sk13,sk13,,,<--,353, BFO-okr-1, mpt,307,,,,
pf,337,CRT,FALSE,'proper-temporal-part-of',sk13,sk13,,,<--,675, BFO-aeu-1, mpt,307,,,,
pf,336,CRT,FALSE,'proper-continuant-part-of',r2,r2,sk14,,<--,197, BFO-sls-1, mpt,309,,,,
pf,335,CRT,FALSE,'instance-of',r2,'material-entity',sk14,,<--,325, BFO-udu-1, mpt,214,309,,,
pf,334,CRT,FALSE,'specifically-depends-on',r2,r2,,,<--,627, BFO-nfe-1, mpt,309,309,,,
pf,333,CRT,FALSE,'proper-occurrent-part-of',sk23,sk23,,,<--,353, BFO-okr-1, mpt,311,,,,
pf,332,CRT,FALSE,'proper-temporal-part-of',sk23,sk23,,,<--,675, BFO-aeu-1, mpt,311,,,,
pf,331,CRT,FALSE,'proper-occurrent-part-of',sk22,sk22,,,<--,353, BFO-okr-1, mpt,315,,,,
pf,330,CRT,FALSE,'proper-temporal-part-of',sk22,sk22,,,<--,675, BFO-aeu-1, mpt,315,,,,
pf,329,CRT,FALSE,'instance-of',sk20,continuant,t,,<--,798, BFO-wrf-1, mpt,318,,,,
pf,328,CRT,TRUE,'has-continuant-part',sk4,sk4,t1,,<--,187, BFO-eld-1, mpp,303,,,,
pf,327,CRT,TRUE,overlaps,r1,r1,sk6,,<--,3, BFOCE-unmarked, mpp,304,304,,,
pf,326,CRT,TRUE,'has-continuant-part',r1,r1,sk6,,<--,187, BFO-eld-1, mpp,304,,,,
pf,325,CRT,TRUE,'has-continuant-part',sk12,sk12,t2,,<--,187, BFO-eld-1, mpp,305,,,,
pf,324,CRT,TRUE,overlaps,r2,r2,sk14,,<--,3, BFOCE-unmarked, mpp,309,309,,,
pf,323,CRT,TRUE,'has-continuant-part',r2,r2,sk14,,<--,187, BFO-eld-1, mpp,309,,,,
pf,322,CRT,TRUE,'has-occurrent-part',sk20,t,,,<--,346, BFO-yvi-1, mpp,247,,,,
pf,321,CRT,TRUE,'has-temporal-part',sk20,sk20,,,<--,662, BFO-boo-1, mpp,249,,,,
pf,320,CRT,TRUE,entity,sk20,,,,<--,824, BFO-vgn-1, mpp,250,,,,
pf,319,CRT,TRUE,'exists-at',sk20,t,,,<--,270, BFO-bee-1, mpp,48,17,251,,
pf,318,CRT,TRUE,'instance-of',sk20,occurrent,t,,<--,793, BFO-ejl-1, mpp,251,,,,
pf,317,CRT,TRUE,'has-occurrent-part',sk20,sk20,,,<--,346, BFO-yvi-1, mpp,253,,,,
pf,316,CRT,TRUE,'has-occurrent-part',sk22,sk22,,,<--,346, BFO-yvi-1, mpp,255,,,,
pf,315,CRT,TRUE,identical,sk22,sk22,,,<--,670, BFO-zdq-1, mpp,256,256,,,
pf,314,CRT,TRUE,'has-temporal-part',sk22,sk22,,,<--,662, BFO-boo-1, mpp,256,,,,
pf,313,CRT,TRUE,'has-temporal-part',sk23,sk23,,,<--,662, BFO-boo-1, mpp,258,,,,
pf,312,CRT,TRUE,entity,sk23,,,,<--,824, BFO-vgn-1, mpp,259,,,,
pf,311,CRT,TRUE,identical,sk23,sk23,,,<--,351, BFO-xlu-1, mpp,261,261,,,
pf,310,CRT,TRUE,'has-occurrent-part',sk23,sk23,,,<--,346, BFO-yvi-1, mpp,261,,,,
pf,309,CRT,TRUE,'continuant-part-of',r2,r2,sk14,,<--,189, BFO-mcd-1, mpp,274,,,,
pf,308,CRT,TRUE,'has-occurrent-part',sk13,sk13,,,<--,346, BFO-yvi-1, mpp,275,,,,
pf,307,CRT,TRUE,identical,sk13,sk13,,,<--,670, BFO-zdq-1, mpp,276,276,,,
pf,306,CRT,TRUE,'has-temporal-part',sk13,sk13,,,<--,662, BFO-boo-1, mpp,276,,,,
pf,305,CRT,TRUE,'continuant-part-of',sk12,sk12,t2,,<--,189, BFO-mcd-1, mpp,278,,,,
pf,304,CRT,TRUE,'continuant-part-of',r1,r1,sk6,,<--,189, BFO-mcd-1, mpp,298,,,,
pf,303,CRT,TRUE,'continuant-part-of',sk4,sk4,t1,,<--,189, BFO-mcd-1, mpp,299,,,,
pf,302,CRT,TRUE,overlaps,r1,r1,t1,,<--,3, BFOCE-unmarked, mpp,182,182,,,
pf,301,CRT,TRUE,overlaps,r1,sk4,t1,,<--,3, BFOCE-unmarked, mpp,44,182,,,
pf,300,CRT,TRUE,'has-continuant-part',r1,r1,t1,,<--,187, BFO-eld-1, mpp,182,,,,
pf,299,CRT,TRUE,'instance-of',sk4,'independent-continuant',t1,,<--,324, BFO-udu-1, mpp,185,,,,
pf,298,CRT,TRUE,'instance-of',r1,'independent-continuant',sk6,,<--,841, BFO-otk-1, mpp,179,189,,,
pf,297,CRT,TRUE,'instance-of',r1,continuant,sk6,,<--,832, BFO-ghs-1, mpp,177,189,,,
pf,296,CRT,TRUE,'has-temporal-part',sk6,sk6,,,<--,662, BFO-boo-1, mpp,191,,,,
pf,295,CRT,TRUE,entity,sk6,,,,<--,824, BFO-vgn-1, mpp,192,,,,
pf,294,CRT,TRUE,identical,sk6,sk6,,,<--,351, BFO-xlu-1, mpp,194,194,,,
pf,293,CRT,TRUE,'has-occurrent-part',sk6,sk6,,,<--,346, BFO-yvi-1, mpp,194,,,,
pf,292,CRT,TRUE,'has-occurrent-part',sk5,sk5,,,<--,346, BFO-yvi-1, mpp,196,,,,
pf,291,CRT,TRUE,identical,sk5,sk5,,,<--,670, BFO-zdq-1, mpp,197,197,,,
pf,290,CRT,TRUE,'has-temporal-part',sk5,sk5,,,<--,662, BFO-boo-1, mpp,197,,,,
pf,289,CRT,TRUE,'has-temporal-part',sk7,sk7,,,<--,662, BFO-boo-1, mpp,199,,,,
pf,288,CRT,TRUE,entity,sk7,,,,<--,824, BFO-vgn-1, mpp,200,,,,
pf,287,CRT,TRUE,identical,sk7,sk7,,,<--,351, BFO-xlu-1, mpp,202,202,,,
pf,286,CRT,TRUE,'has-occurrent-part',sk7,sk7,,,<--,346, BFO-yvi-1, mpp,202,,,,
pf,285,CRT,TRUE,'has-temporal-part',sk11,sk11,,,<--,662, BFO-boo-1, mpp,204,,,,
pf,284,CRT,TRUE,entity,sk11,,,,<--,824, BFO-vgn-1, mpp,205,,,,
pf,283,CRT,TRUE,identical,sk11,sk11,,,<--,351, BFO-xlu-1, mpp,206,206,,,
pf,282,CRT,TRUE,'has-occurrent-part',sk11,sk11,,,<--,346, BFO-yvi-1, mpp,206,,,,
pf,281,CRT,TRUE,overlaps,r2,r2,t2,,<--,3, BFOCE-unmarked, mpp,207,207,,,
pf,280,CRT,TRUE,overlaps,r2,sk12,t2,,<--,3, BFOCE-unmarked, mpp,64,207,,,
pf,279,CRT,TRUE,'has-continuant-part',r2,r2,t2,,<--,187, BFO-eld-1, mpp,207,,,,
pf,278,CRT,TRUE,'instance-of',sk12,'independent-continuant',t2,,<--,324, BFO-udu-1, mpp,210,,,,
pf,277,CRT,TRUE,entity,sk13,,,,<--,824, BFO-vgn-1, mpp,212,,,,
pf,276,CRT,TRUE,'temporal-part-of',sk13,sk13,,,<--,669, BFO-bvr-1, mpp,212,,,,
pf,275,CRT,TRUE,'occurrent-part-of',sk13,sk13,,,<--,350, BFO-hbj-1, mpp,212,,,,
pf,274,CRT,TRUE,'instance-of',r2,'independent-continuant',sk14,,<--,841, BFO-otk-1, mpp,143,215,,,
pf,273,CRT,TRUE,'instance-of',r2,continuant,sk14,,<--,832, BFO-ghs-1, mpp,140,215,,,
pf,272,CRT,TRUE,'has-temporal-part',sk14,sk14,,,<--,662, BFO-boo-1, mpp,217,,,,
pf,271,CRT,TRUE,entity,sk14,,,,<--,824, BFO-vgn-1, mpp,218,,,,
pf,270,CRT,TRUE,identical,sk14,sk14,,,<--,351, BFO-xlu-1, mpp,220,220,,,
pf,269,CRT,TRUE,'has-occurrent-part',sk14,sk14,,,<--,346, BFO-yvi-1, mpp,220,,,,
pf,268,CRT,TRUE,'has-occurrent-part',sk1,sk1,,,<--,346, BFO-yvi-1, mpp,223,,,,
pf,267,CRT,TRUE,identical,sk1,sk1,,,<--,670, BFO-zdq-1, mpp,224,224,,,
pf,266,CRT,TRUE,'has-temporal-part',sk1,sk1,,,<--,662, BFO-boo-1, mpp,224,,,,
pf,265,CRT,TRUE,'has-temporal-part',sk18,sk18,,,<--,662, BFO-boo-1, mpp,226,,,,
pf,264,CRT,TRUE,entity,sk18,,,,<--,824, BFO-vgn-1, mpp,227,,,,
pf,263,CRT,TRUE,identical,sk18,sk18,,,<--,351, BFO-xlu-1, mpp,229,229,,,
pf,262,CRT,TRUE,'has-occurrent-part',sk18,sk18,,,<--,346, BFO-yvi-1, mpp,229,,,,
pf,261,CRT,TRUE,'occurrent-part-of',sk23,sk23,,,<--,369, BFO-cmy-2, mpp,258,230,230,,
pf,260,CRT,TRUE,'exists-at',sk23,sk23,,,<--,270, BFO-bee-1, mpp,48,230,230,,
pf,259,CRT,TRUE,'instance-of',sk23,occurrent,sk23,,<--,793, BFO-ejl-1, mpp,230,,,,
pf,258,CRT,TRUE,'temporal-part-of',sk23,sk23,,,<--,665, BFO-dbj-2, mpp,230,,,,
pf,257,CRT,TRUE,entity,sk22,,,,<--,824, BFO-vgn-1, mpp,233,,,,
pf,256,CRT,TRUE,'temporal-part-of',sk22,sk22,,,<--,669, BFO-bvr-1, mpp,233,,,,
pf,255,CRT,TRUE,'occurrent-part-of',sk22,sk22,,,<--,350, BFO-hbj-1, mpp,233,,,,
pf,254,CRT,TRUE,particular,sk23,,,,<--,256, BFO-oap-1, mpp,234,,,,
pf,253,CRT,TRUE,'occurrent-part-of',sk20,sk20,,,<--,369, BFO-cmy-2, mpp,249,238,238,,
pf,252,CRT,TRUE,'exists-at',sk20,sk20,,,<--,270, BFO-bee-1, mpp,48,238,238,,
pf,251,CRT,TRUE,'instance-of',sk20,'temporal-region',t,,<--,254, BFO-qaf-1, mpp,239,238,,,
pf,250,CRT,TRUE,'instance-of',sk20,occurrent,sk20,,<--,793, BFO-ejl-1, mpp,238,,,,
pf,249,CRT,TRUE,'temporal-part-of',sk20,sk20,,,<--,665, BFO-dbj-2, mpp,238,,,,
pf,248,CRT,TRUE,particular,sk20,,,,<--,260, BFO-lqn-1, mpp,238,,,,
pf,247,CRT,TRUE,'occurrent-part-of',t,sk20,,,<--,664, BFO-bal-1, mpp,239,,,,
pf,246,CRT,TRUE,'has-temporal-part',sk20,t,,,<--,662, BFO-boo-1, mpp,239,,,,
pf,245,CRT,TRUE,overlaps,a,a,t,,<--,3, BFOCE-unmarked, mpp,241,241,,,
pf,244,CRT,TRUE,'has-continuant-part',a,a,t,,<--,187, BFO-eld-1, mpp,241,,,,
pf,243,CRT,TRUE,'has-occurrent-part',c1,c1,,,<--,346, BFO-yvi-1, mpp,94,,,,
pf,242,CRT,TRUE,'has-temporal-part',c1,c1,,,<--,662, BFO-boo-1, mpp,95,,,,
pf,241,CRT,TRUE,'continuant-part-of',a,a,t,,<--,189, BFO-mcd-1, mpp,99,,,,
pf,240,CRT,TRUE,identical,sk20,sk20,,,<--,512, BFO-wzd-1, mpp,104,104,,,
pf,239,CRT,TRUE,'temporal-part-of',t,sk20,,,<--,445, BFO-kxe-1, mpp,19,104,,,
pf,238,CRT,TRUE,'instance-of',sk20,'temporal-region',sk20,,<--,537, BFO-lyx-2, mpp,104,,,,
pf,237,CRT,TRUE,'exists-at',sk1,sk20,,,<--,510, BFO-bmc-1, mpp,104,,,,
pf,236,CRT,TRUE,'exists-throughout',sk1,sk20,,,<--,32, BFOCE-ett-03, mpp,104,,,,
pf,235,CRT,TRUE,identical,sk21,sk21,,,<--,515, BFO-uqt-1, mpp,105,105,,,
pf,234,CRT,TRUE,'exists-at',sk22,sk23,,,<--,270, BFO-bee-1, mpp,231,230,106,,
pf,233,CRT,TRUE,'instance-of',sk22,occurrent,sk23,,<--,795, BFO-xot-1, mpp,106,,,,
pf,232,CRT,TRUE,particular,sk22,,,,<--,260, BFO-lqn-1, mpp,106,,,,
pf,231,CRT,TRUE,universal,'process-boundary',,,,<--,769, BFO-zqv-1, ont,106,,,,
pf,230,CRT,TRUE,'instance-of',sk23,'temporal-region',sk23,,<--,258, BFO-lqn-1, mpp,106,,,,
pf,229,CRT,TRUE,'occurrent-part-of',sk18,sk18,,,<--,369, BFO-cmy-2, mpp,226,107,107,,
pf,228,CRT,TRUE,'exists-at',sk18,sk18,,,<--,270, BFO-bee-1, mpp,48,107,107,,
pf,227,CRT,TRUE,'instance-of',sk18,occurrent,sk18,,<--,793, BFO-ejl-1, mpp,107,,,,
pf,226,CRT,TRUE,'temporal-part-of',sk18,sk18,,,<--,665, BFO-dbj-2, mpp,107,,,,
pf,225,CRT,TRUE,entity,sk1,,,,<--,824, BFO-vgn-1, mpp,108,,,,
pf,224,CRT,TRUE,'temporal-part-of',sk1,sk1,,,<--,669, BFO-bvr-1, mpp,108,,,,
pf,223,CRT,TRUE,'occurrent-part-of',sk1,sk1,,,<--,350, BFO-hbj-1, mpp,108,,,,
pf,222,CRT,TRUE,particular,sk18,,,,<--,256, BFO-oap-1, mpp,109,,,,
pf,221,CRT,TRUE,universal,'zero-dimensional-temporal-region',,,,<--,784, BFO-bau-1, ont,117,,,,
pf,220,CRT,TRUE,'occurrent-part-of',sk14,sk14,,,<--,369, BFO-cmy-2, mpp,217,131,131,,
pf,219,CRT,TRUE,'exists-at',sk14,sk14,,,<--,270, BFO-bee-1, mpp,48,131,131,,
pf,218,CRT,TRUE,'instance-of',sk14,occurrent,sk14,,<--,793, BFO-ejl-1, mpp,131,,,,
pf,217,CRT,TRUE,'temporal-part-of',sk14,sk14,,,<--,665, BFO-dbj-2, mpp,131,,,,
pf,216,CRT,TRUE,particular,sk14,,,,<--,260, BFO-lqn-1, mpp,131,,,,
pf,215,CRT,TRUE,'exists-at',r2,sk14,,,<--,270, BFO-bee-1, mpp,40,131,132,,
pf,214,CRT,TRUE,'instance-of',r2,'immaterial-entity',sk14,,<--,802, BFO-bre-1, mpp,132,,,,
pf,213,CRT,TRUE,'exists-at',sk13,sk14,,,<--,270, BFO-bee-1, mpp,165,131,133,,
pf,212,CRT,TRUE,'instance-of',sk13,occurrent,sk14,,<--,799, BFO-les-1, mpp,133,,,,
pf,211,CRT,TRUE,particular,sk13,,,,<--,260, BFO-lqn-1, mpp,133,,,,
pf,210,CRT,TRUE,'instance-of',sk12,'immaterial-entity',t2,,<--,802, BFO-bre-1, mpp,136,,,,
pf,209,CRT,TRUE,entity,sk12,,,,<--,823, BFO-vgn-1, mpp,139,,,,
pf,208,CRT,TRUE,entity,r2,,,,<--,823, BFO-vgn-1, mpp,140,,,,
pf,207,CRT,TRUE,'continuant-part-of',r2,r2,t2,,<--,189, BFO-mcd-1, mpp,143,,,,
pf,206,CRT,TRUE,'occurrent-part-of',sk11,sk11,,,<--,369, BFO-cmy-2, mpp,204,146,146,,
pf,205,CRT,TRUE,'instance-of',sk11,occurrent,sk11,,<--,793, BFO-ejl-1, mpp,146,,,,
pf,204,CRT,TRUE,'temporal-part-of',sk11,sk11,,,<--,665, BFO-dbj-2, mpp,146,,,,
pf,203,CRT,TRUE,universal,'one-dimensional-temporal-region',,,,<--,780, BFO-qar-1, ont,149,,,,
pf,202,CRT,TRUE,'occurrent-part-of',sk7,sk7,,,<--,369, BFO-cmy-2, mpp,199,164,164,,
pf,201,CRT,TRUE,'exists-at',sk7,sk7,,,<--,270, BFO-bee-1, mpp,48,164,164,,
pf,200,CRT,TRUE,'instance-of',sk7,occurrent,sk7,,<--,793, BFO-ejl-1, mpp,164,,,,
pf,199,CRT,TRUE,'temporal-part-of',sk7,sk7,,,<--,665, BFO-dbj-2, mpp,164,,,,
pf,198,CRT,TRUE,entity,sk5,,,,<--,824, BFO-vgn-1, mpp,167,,,,
pf,197,CRT,TRUE,'temporal-part-of',sk5,sk5,,,<--,669, BFO-bvr-1, mpp,167,,,,
pf,196,CRT,TRUE,'occurrent-part-of',sk5,sk5,,,<--,350, BFO-hbj-1, mpp,167,,,,
pf,195,CRT,TRUE,particular,sk7,,,,<--,256, BFO-oap-1, mpp,168,,,,
pf,194,CRT,TRUE,'occurrent-part-of',sk6,sk6,,,<--,369, BFO-cmy-2, mpp,191,169,169,,
pf,193,CRT,TRUE,'exists-at',sk6,sk6,,,<--,270, BFO-bee-1, mpp,48,169,169,,
pf,192,CRT,TRUE,'instance-of',sk6,occurrent,sk6,,<--,793, BFO-ejl-1, mpp,169,,,,
pf,191,CRT,TRUE,'temporal-part-of',sk6,sk6,,,<--,665, BFO-dbj-2, mpp,169,,,,
pf,190,CRT,TRUE,particular,sk6,,,,<--,260, BFO-lqn-1, mpp,169,,,,
pf,189,CRT,TRUE,'exists-at',r1,sk6,,,<--,270, BFO-bee-1, mpp,40,169,170,,
pf,188,CRT,TRUE,'instance-of',r1,'immaterial-entity',sk6,,<--,802, BFO-bre-1, mpp,170,,,,
pf,187,CRT,TRUE,'exists-at',sk5,sk6,,,<--,270, BFO-bee-1, mpp,165,169,171,,
pf,186,CRT,TRUE,'instance-of',sk5,occurrent,sk6,,<--,799, BFO-les-1, mpp,171,,,,
pf,185,CRT,TRUE,'instance-of',sk4,'immaterial-entity',t1,,<--,802, BFO-bre-1, mpp,173,,,,
pf,184,CRT,TRUE,entity,sk4,,,,<--,823, BFO-vgn-1, mpp,176,,,,
pf,183,CRT,TRUE,entity,r1,,,,<--,823, BFO-vgn-1, mpp,177,,,,
pf,182,CRT,TRUE,'continuant-part-of',r1,r1,t1,,<--,189, BFO-mcd-1, mpp,179,,,,
pf,181,CRT,TRUE,overlaps,a,a,t1,,<--,3, BFOCE-unmarked, mpp,35,35,,,
pf,180,CRT,TRUE,'has-continuant-part',a,a,t1,,<--,187, BFO-eld-1, mpp,35,,,,
pf,179,CRT,TRUE,'instance-of',r1,'independent-continuant',t1,,<--,324, BFO-udu-1, mpp,42,,,,
pf,178,CRT,TRUE,overlaps,sk4,sk4,t1,,<--,3, BFOCE-unmarked, mpp,44,44,,,
pf,177,CRT,TRUE,'instance-of',r1,continuant,t1,,<--,212, BFO-bdd-1, mpp,44,,,,
pf,176,CRT,TRUE,'instance-of',sk4,continuant,t1,,<--,211, BFO-bdd-1, mpp,44,,,,
pf,175,CRT,TRUE,'has-continuant-part',sk4,r1,t1,,<--,187, BFO-eld-1, mpp,44,,,,
pf,174,CRT,TRUE,'exists-at',sk4,t1,,,<--,270, BFO-bee-1, mpp,134,32,45,,
pf,173,CRT,TRUE,'instance-of',sk4,'spatial-region',t1,,<--,819, BFO-apt-1, mpp,45,,,,
pf,172,CRT,TRUE,particular,sk4,,,,<--,260, BFO-lqn-1, mpp,45,,,,
pf,171,CRT,TRUE,'instance-of',sk5,'spatiotemporal-region',sk6,,<--,536, BFO-blj-1, mpp,46,,,,
pf,170,CRT,TRUE,'instance-of',r1,'spatial-region',sk6,,<--,535, BFO-blj-1, mpp,46,,,,
pf,169,CRT,TRUE,'instance-of',sk6,'temporal-region',sk6,,<--,534, BFO-blj-1, mpp,46,,,,
pf,168,CRT,TRUE,'exists-at',sk5,sk7,,,<--,270, BFO-bee-1, mpp,165,164,47,,
pf,167,CRT,TRUE,'instance-of',sk5,occurrent,sk7,,<--,799, BFO-les-1, mpp,47,,,,
pf,166,CRT,TRUE,particular,sk5,,,,<--,260, BFO-lqn-1, mpp,47,,,,
pf,165,CRT,TRUE,universal,'spatiotemporal-region',,,,<--,775, BFO-mdh-1, ont,47,,,,
pf,164,CRT,TRUE,'instance-of',sk7,'temporal-region',sk7,,<--,258, BFO-lqn-1, mpp,47,,,,
pf,163,CRT,TRUE,'has-temporal-part',t1,t1,,,<--,662, BFO-boo-1, mpp,50,,,,
pf,162,CRT,TRUE,entity,t1,,,,<--,824, BFO-vgn-1, mpp,51,,,,
pf,161,CRT,TRUE,'has-occurrent-part',t1,t1,,,<--,346, BFO-yvi-1, mpp,53,,,,
pf,160,CRT,TRUE,'last-instant-of',t1,t1,,,<--,-3, identity, repl,156,159,,,
pf,159,CRT,TRUE,identical,sk9,t1,,,<--,672, BFO-ogd-1, mpp,116,55,,,
nf,158,CRT,TRUE,identical,sk9,sk9,,,<--,672, BFO-ogd-1, mpp,55,55,,,
nf,157,CRT,TRUE,'instance-of',sk9,'temporal-instant',sk9,,<--,687, BFO-jtk-2, mpp,55,,,,
nf,156,CRT,TRUE,'last-instant-of',sk9,t1,,,<--,658, BFO-wal-1, mpp,55,,,,
pf,155,CRT,TRUE,'first-instant-of',t1,t1,,,<--,-3, identity, repl,151,154,,,
pf,154,CRT,TRUE,identical,sk10,t1,,,<--,673, BFO-fwf-1, mpp,115,56,,,
nf,153,CRT,TRUE,identical,sk10,sk10,,,<--,673, BFO-fwf-1, mpp,56,56,,,
nf,152,CRT,TRUE,'instance-of',sk10,'temporal-instant',sk10,,<--,690, BFO-fwk-2, mpp,56,,,,
nf,151,CRT,TRUE,'first-instant-of',sk10,t1,,,<--,660, BFO-bon-1, mpp,56,,,,
pf,150,CRT,TRUE,'exists-at',sk11,sk11,,,<--,270, BFO-bee-1, mpp,147,146,57,,
pf,149,CRT,TRUE,'instance-of',sk11,'one-dimensional-temporal-region',sk11,,<--,822, BFO-fye-1, mpp,57,,,,
pf,148,CRT,TRUE,particular,sk11,,,,<--,260, BFO-lqn-1, mpp,57,,,,
pf,147,CRT,TRUE,universal,'temporal-interval',,,,<--,773, BFO-kuz-1, ont,57,,,,
pf,146,CRT,TRUE,'instance-of',sk11,'temporal-region',sk11,,<--,258, BFO-lqn-1, mpp,57,,,,
pf,145,CRT,TRUE,overlaps,a,a,t2,,<--,3, BFOCE-unmarked, mpp,58,58,,,
pf,144,CRT,TRUE,'has-continuant-part',a,a,t2,,<--,187, BFO-eld-1, mpp,58,,,,
pf,143,CRT,TRUE,'instance-of',r2,'independent-continuant',t2,,<--,324, BFO-udu-1, mpp,62,,,,
pf,142,CRT,TRUE,universal,'immaterial-entity',,,,<--,771, BFO-zcc-1, ont,62,,,,
pf,141,CRT,TRUE,overlaps,sk12,sk12,t2,,<--,3, BFOCE-unmarked, mpp,64,64,,,
